gameId,characterNum,bestWeapon,routeId,mmrBefore,mmrGain,gameRank,equipment
65664733,74,3,19862,0,0,4,"{""0"": 108403, ""1"": 202406, ""2"": 201502, ""3"": 205501, ""4"": 204418}"
65664733,52,24,14141,0,0,7,"{""0"": 130401, ""1"": 202404, ""2"": 201503, ""3"": 203410, ""4"": 204406}"
65664733,20,4,3341,0,0,7,"{""0"": 109405, ""1"": 202408, ""2"": 201507, ""3"": 203402, ""4"": 204412}"
65664733,29,1,0,0,0,1,"{""0"": 110504, ""1"": 202503, ""2"": 201505, ""3"": 203506, ""4"": 204502}"
65664733,89,9,8431,0,0,6,"{""0"": 116502, ""1"": 202104, ""2"": 201526, ""3"": 203506, ""4"": 204419}"
65664733,75,22,0,0,0,2,"{""0"": 121702, ""1"": 202502, ""2"": 201411, ""3"": 705619, ""4"": 204512}"
65664733,90,11,0,0,0,1,"{""0"": 118702, ""1"": 202503, ""2"": 201526, ""3"": 205505, ""4"": 204410}"
65664733,28,3,3073,0,0,3,"{""0"": 104405, ""1"": 202503, ""2"": 201526, ""3"": 203410, ""4"": 204410}"
65664733,24,3,3815,0,0,4,"{""0"": 108503, ""1"": 202503, ""2"": 201409, ""3"": 203403, ""4"": 204406}"
65664733,32,5,4717,0,0,5,"{""0"": 112406, ""1"": 202418, ""2"": 201518, ""3"": 205501, ""4"": 204416}"
65664733,46,16,7987,0,0,5,"{""0"": 102504, ""1"": 202505, ""2"": 201501, ""3"": 205408, ""4"": 204402}"
65664733,65,16,0,0,0,1,"{""0"": 102409, ""1"": 202524, ""2"": 201501, ""3"": 203404, ""4"": 204501}"
65664733,33,1,0,0,0,2,"{""0"": 110504, ""1"": 202518, ""2"": 201423, ""3"": 705619, ""4"": 204512}"
65664733,80,19,3794,0,0,4,"{""0"": 107403, ""1"": 202411, ""2"": 201408, ""3"": 705614, ""4"": 204414}"
65671939,40,6,0,0,0,2,"{""0"": 113701, ""1"": 202509, ""2"": 201525, ""3"": 205501, ""4"": 204510}"
65671939,20,4,0,0,0,1,"{""0"": 109401, ""1"": 202527, ""2"": 201524, ""3"": 203505, ""4"": 204413}"
65671939,27,9,0,0,0,1,"{""0"": 116701, ""1"": 202529, ""2"": 201506, ""3"": 205501, ""4"": 204510}"
65671939,18,15,0,0,0,1,"{""0"": 101503, ""1"": 202503, ""2"": 201526, ""3"": 203510, ""4"": 204513}"
65671939,73,24,0,0,0,2,"{""0"": 130504, ""1"": 202503, ""2"": 201533, ""3"": 205507, ""4"": 204513}"
65671939,21,9,0,0,0,2,"{""0"": 116503, ""1"": 202529, ""2"": 201518, ""3"": 203502, ""4"": 204509}"
65671939,7,1,0,0,0,2,"{""0"": 110501, ""1"": 202527, ""2"": 201529, ""3"": 705601, ""4"": 204407}"
65671939,60,6,0,0,0,1,"{""0"": 113503, ""1"": 202503, ""2"": 201526, ""3"": 203515, ""4"": 204413}"
65671672,7,2,0,0,0,2,"{""0"": 111501, ""1"": 202503, ""2"": 201533, ""3"": 205507, ""4"": 204511}"
65671672,40,6,0,0,0,1,"{""0"": 113701, ""1"": 202509, ""2"": 201525, ""3"": 205501, ""4"": 204504}"
65671672,32,5,0,0,0,2,"{""0"": 112701, ""1"": 202529, ""2"": 201518, ""3"": 205501, ""4"": 204502}"
65671672,27,16,0,0,0,2,"{""0"": 102410, ""1"": 202529, ""2"": 201506, ""3"": 205501, ""4"": 204418}"
65671672,11,18,0,0,0,2,"{""0"": 103504, ""1"": 202515, ""2"": 201525, ""3"": 205501, ""4"": 204510}"
65671672,54,8,0,0,0,1,"{""0"": 115405, ""1"": 202503, ""2"": 201505, ""3"": 203413, ""4"": 204509}"
65671672,22,3,0,0,0,1,"{""0"": 108701, ""1"": 202512, ""2"": 201501, ""3"": 203513, ""4"": 204502}"
65671672,69,9,0,0,0,1,"{""0"": 116503, ""1"": 202516, ""2"": 705620, ""3"": 203504, ""4"": 204413}"
65671350,69,9,0,0,0,2,"{""0"": 116503, ""1"": 202522, ""2"": 201524, ""3"": 203504, ""4"": 204413}"
65671350,40,6,0,0,0,1,"{""0"": 113701, ""1"": 202509, ""2"": 201525, ""3"": 205501, ""4"": 204510}"
65671350,82,21,0,0,0,2,"{""0"": 120701, ""1"": 202505, ""2"": 201529, ""3"": 203503, ""4"": 204502}"
65671350,27,9,0,0,0,2,"{""0"": 116701, ""1"": 202515, ""2"": 201506, ""3"": 205501, ""4"": 204510}"
65671350,54,8,0,0,0,1,"{""0"": 115702, ""1"": 202503, ""2"": 201505, ""3"": 203413, ""4"": 204509}"
65671350,52,24,0,0,0,1,"{""0"": 130701, ""1"": 202511, ""2"": 201503, ""3"": 205508, ""4"": 204513}"
65671350,7,2,0,0,0,2,"{""0"": 111702, ""1"": 202503, ""2"": 201533, ""3"": 205507, ""4"": 204511}"
65671350,69,9,0,0,0,1,"{""0"": 116404, ""1"": 202516, ""2"": 705620, ""3"": 205601, ""4"": 204413}"
65671034,89,9,0,0,0,2,"{""0"": 116702, ""1"": 202503, ""2"": 201526, ""3"": 205507, ""4"": 204505}"
65671034,40,6,0,0,0,2,"{""0"": 113701, ""1"": 202509, ""2"": 201525, ""3"": 205501, ""4"": 204504}"
65671034,59,2,0,0,0,1,"{""0"": 111504, ""1"": 202530, ""2"": 201537, ""3"": 203404, ""4"": 204502}"
65671034,31,7,0,0,0,1,"{""0"": 114701, ""1"": 202529, ""2"": 201518, ""3"": 205501, ""4"": 204507}"
65671034,24,21,0,0,0,2,"{""0"": 120702, ""1"": 202503, ""2"": 201411, ""3"": 203510, ""4"": 204502}"
65671034,33,1,0,0,0,1,"{""0"": 110504, ""1"": 202518, ""2"": 201423, ""3"": 705619, ""4"": 204413}"
65671034,18,15,0,0,0,1,"{""0"": 101503, ""1"": 202503, ""2"": 201526, ""3"": 705619, ""4"": 204505}"
65671034,15,5,0,0,0,2,"{""0"": 112702, ""1"": 202511, ""2"": 201503, ""3"": 205502, ""4"": 204513}"
65670711,40,6,0,0,0,1,"{""0"": 113701, ""1"": 202509, ""2"": 201525, ""3"": 205501, ""4"": 204510}"
65670711,65,16,0,0,0,2,"{""0"": 102504, ""1"": 202524, ""2"": 201529, ""3"": 203404, ""4"": 204514}"
65670711,7,1,0,0,0,1,"{""0"": 110412, ""1"": 202515, ""2"": 201509, ""3"": 203408, ""4"": 204411}"
65670711,29,1,0,0,0,2,"{""0"": 110503, ""1"": 202503, ""2"": 201505, ""3"": 203413, ""4"": 204502}"
65670711,36,5,0,0,0,2,"{""0"": 112503, ""1"": 202514, ""2"": 705620, ""3"": 203510, ""4"": 204513}"
65670711,18,15,0,0,0,2,"{""0"": 101503, ""1"": 202503, ""2"": 201526, ""3"": 705619, ""4"": 204511}"
65670711,60,6,0,0,0,1,"{""0"": 113503, ""1"": 202503, ""2"": 201526, ""3"": 705619, ""4"": 204405}"
65670711,79,8,0,0,0,1,"{""0"": 115702, ""1"": 202514, ""2"": 201503, ""3"": 203510, ""4"": 204414}"
65670308,40,6,0,0,0,2,"{""0"": 113701, ""1"": 202509, ""2"": 201525, ""3"": 205501, ""4"": 204510}"
65670308,74,3,0,0,0,1,"{""0"": 108502, ""1"": 202507, ""2"": 201501, ""3"": 705601, ""4"": 204413}"
65670308,54,8,0,0,0,2,"{""0"": 115702, ""1"": 202503, ""2"": 201505, ""3"": 203413, ""4"": 204502}"
65670308,47,4,0,0,0,1,"{""0"": 109702, ""1"": 202503, ""2"": 705620, ""3"": 203413, ""4"": 204413}"
65670308,15,5,0,0,0,2,"{""0"": 112702, ""1"": 202502, ""2"": 201503, ""3"": 205502, ""4"": 204513}"
65670308,89,9,0,0,0,1,"{""0"": 116702, ""1"": 202209, ""2"": 201507, ""3"": 705619, ""4"": 204513}"
65670308,1,18,0,0,0,1,"{""0"": 103402, ""1"": 202505, ""2"": 201529, ""3"": 203408, ""4"": 204502}"
65670308,29,1,0,0,0,2,"{""0"": 110503, ""1"": 202503, ""2"": 201505, ""3"": 203413, ""4"": 204502}"
65669867,40,6,0,0,0,2,"{""0"": 113701, ""1"": 202504, ""2"": 201525, ""3"": 205501, ""4"": 204510}"
65669867,89,9,0,0,0,2,"{""0"": 116702, ""1"": 202503, ""2"": 201529, ""3"": 205507, ""4"": 204513}"
65669867,71,14,0,0,0,2,"{""0"": 105701, ""1"": 202512, ""2"": 201524, ""3"": 203503, ""4"": 204413}"
65669867,43,5,0,0,0,1,"{""0"": 112503, ""1"": 202503, ""2"": 201526, ""3"": 203510, ""4"": 204502}"
65669867,27,9,0,0,0,1,"{""0"": 116701, ""1"": 202529, ""2"": 201529, ""3"": 205501, ""4"": 204510}"
65669867,89,9,0,0,0,1,"{""0"": 116702, ""1"": 202503, ""2"": 201526, ""3"": 705619, ""4"": 204513}"
65669867,82,21,0,0,0,2,"{""0"": 120701, ""1"": 202515, ""2"": 201411, ""3"": 705614, ""4"": 204502}"
65669867,4,3,0,0,0,1,"{""0"": 108504, ""1"": 202531, ""2"": 201524, ""3"": 705601, ""4"": 204413}"
65666505,9,10,1889,8686,21,4,"{""0"": 117406, ""1"": 202510, ""2"": 201525, ""3"": 205408, ""4"": 204509}"
65666505,64,24,0,9253,-26,5,"{""0"": 130501, ""1"": 202503, ""2"": 201526, ""3"": 705619, ""4"": 204406}"
65666505,55,14,0,8588,9,3,"{""0"": 105503, ""1"": 202503, ""2"": 201507, ""3"": 205406, ""4"": 204506}"
65666505,89,9,18509,8526,-48,8,"{""0"": 116406, ""1"": 202514, ""2"": 201520, ""3"": 203506, ""4"": 204419}"
65666505,6,8,1,8568,-48,8,"{""0"": 115501, ""1"": 202525, ""2"": 201525, ""3"": 203415, ""4"": 204408}"
65666505,12,6,13893,8723,2,2,"{""0"": 113412, ""1"": 202501, ""2"": 201503, ""3"": 203515, ""4"": 204405}"
65666505,48,3,24906,8535,9,3,"{""0"": 108506, ""1"": 202501, ""2"": 201503, ""3"": 203510, ""4"": 204414}"
65666505,59,2,0,8504,-30,7,"{""0"": 111502, ""1"": 202420, ""2"": 201501, ""3"": 203404, ""4"": 204417}"
65666505,62,11,19598,8506,-30,7,"{""0"": 118505, ""1"": 202503, ""2"": 201405, ""3"": 203506, ""4"": 204503}"
65666505,17,5,28528,8752,2,2,"{""0"": 112702, ""1"": 202511, ""2"": 201503, ""3"": 205502, ""4"": 204410}"
65666505,11,18,0,8724,97,1,"{""0"": 103504, ""1"": 202512, ""2"": 201530, ""3"": 203503, ""4"": 204407}"
65666505,56,20,8257,8902,-38,6,"{""0"": 119503, ""1"": 202503, ""2"": 201409, ""3"": 705619, ""4"": 204419}"
65666505,4,3,0,8751,21,4,"{""0"": 104407, ""1"": 202420, ""2"": 201525, ""3"": 205501, ""4"": 204408}"
65666505,80,19,18582,8564,-34,6,"{""0"": 107501, ""1"": 202411, ""2"": 201408, ""3"": 705614, ""4"": 204304}"
65666505,29,1,2273,8566,-20,5,"{""0"": 110502, ""1"": 202503, ""2"": 201505, ""3"": 203413, ""4"": 204410}"
65666505,27,2,15334,8523,-20,5,"{""0"": 111404, ""1"": 202530, ""2"": 201527, ""3"": 203513, ""4"": 204417}"
65666505,30,13,0,9040,-52,8,"{""0"": 104406, ""1"": 202522, ""2"": 201412, ""3"": 203409, ""4"": 204412}"
65666505,6,8,0,8992,5,3,"{""0"": 115701, ""1"": 202525, ""2"": 201525, ""3"": 205501, ""4"": 204504}"
65666505,21,9,0,8685,-36,6,"{""0"": 116410, ""1"": 202405, ""2"": 201518, ""3"": 203502, ""4"": 204507}"
65666505,23,18,5569,10177,-44,7,"{""0"": 103505, ""1"": 202503, ""2"": 201520, ""3"": 205505, ""4"": 204419}"
65666505,88,3,0,8566,99,1,"{""0"": 108701, ""1"": 202521, ""2"": 201403, ""3"": 203404, ""4"": 204407}"
65666505,24,21,13552,8809,97,1,"{""0"": 120702, ""1"": 202501, ""2"": 201503, ""3"": 205507, ""4"": 204513}"
65666505,87,24,0,8671,21,4,"{""0"": 130504, ""1"": 202503, ""2"": 201533, ""3"": 203512, ""4"": 204419}"
65666505,83,6,31395,8632,2,2,"{""0"": 113408, ""1"": 202508, ""2"": 201526, ""3"": 705619, ""4"": 204506}"
65665219,13,19,0,8685,35,3,"{""0"": 107402, ""1"": 202415, ""2"": 201524, ""3"": 705601, ""4"": 204410}"
65665219,44,25,0,8547,37,3,"{""0"": 131507, ""1"": 202515, ""2"": 201408, ""3"": 203509, ""4"": 204414}"
65665219,87,24,0,8993,-47,8,"{""0"": 130504, ""1"": 202307, ""2"": 201409, ""3"": 705619, ""4"": 204406}"
65665219,6,8,1,8573,-5,5,"{""0"": 115501, ""1"": 202504, ""2"": 201525, ""3"": 205305, ""4"": 204509}"
65665219,73,24,4109,8610,73,1,"{""0"": 130503, ""1"": 202516, ""2"": 205503, ""3"": 705604, ""4"": 204506}"
65665219,34,23,14299,9485,29,3,"{""0"": 122504, ""1"": 202508, ""2"": 201503, ""3"": 203507, ""4"": 204513}"
65665219,38,9,13838,9141,69,1,"{""0"": 116503, ""1"": 202503, ""2"": 201505, ""3"": 203413, ""4"": 204502}"
65665219,22,3,38277,8565,-40,7,"{""0"": 108404, ""1"": 202416, ""2"": 201406, ""3"": 205309, ""4"": 204417}"
65665219,27,6,22121,8511,-5,5,"{""0"": 113401, ""1"": 202521, ""2"": 201418, ""3"": 203513, ""4"": 204417}"
65665219,59,2,7799,9490,-11,4,"{""0"": 111504, ""1"": 202509, ""2"": 201501, ""3"": 203404, ""4"": 204417}"
65665219,80,19,18582,9359,-48,7,"{""0"": 107403, ""1"": 202515, ""2"": 201414, ""3"": 705614, ""4"": 204304}"
65665219,33,1,355,8766,-42,7,"{""0"": 110504, ""1"": 202518, ""2"": 201422, ""3"": 203506, ""4"": 204406}"
65665219,79,8,8007,8924,-22,6,"{""0"": 115406, ""1"": 202501, ""2"": 201503, ""3"": 203510, ""4"": 204414}"
65665219,24,3,3815,8756,-5,4,"{""0"": 108503, ""1"": 202503, ""2"": 205503, ""3"": 203510, ""4"": 204406}"
65665219,29,1,2273,8611,-45,8,"{""0"": 110408, ""1"": 202412, ""2"": 201405, ""3"": 203413, ""4"": 204419}"
65665219,27,6,17635,8526,-3,4,"{""0"": 113401, ""1"": 202521, ""2"": 201418, ""3"": 203513, ""4"": 204508}"
65665219,89,9,0,9014,-22,6,"{""0"": 116403, ""1"": 202514, ""2"": 201405, ""3"": 705619, ""4"": 204419}"
65665219,6,8,1,9078,-47,8,"{""0"": 115402, ""1"": 202420, ""2"": 201525, ""3"": 205305, ""4"": 204504}"
65665219,21,9,0,8705,-20,6,"{""0"": 116407, ""1"": 202405, ""2"": 201417, ""3"": 203502, ""4"": 204507}"
65665219,29,1,8529,8524,39,2,"{""0"": 110502, ""1"": 202503, ""2"": 201505, ""3"": 203413, ""4"": 204502}"
65665219,23,18,5569,10196,-19,5,"{""0"": 103505, ""1"": 202503, ""2"": 201520, ""3"": 705619, ""4"": 204419}"
65665219,44,25,9436,8783,73,1,"{""0"": 131504, ""1"": 202421, ""2"": 201537, ""3"": 203516, ""4"": 204409}"
65665219,7,2,8711,8624,37,2,"{""0"": 111501, ""1"": 202518, ""2"": 201413, ""3"": 705619, ""4"": 204512}"
65665219,43,5,0,9517,31,2,"{""0"": 112503, ""1"": 202511, ""2"": 201503, ""3"": 205507, ""4"": 204505}"
65650562,19,6,0,8629,18,3,"{""0"": 113411, ""1"": 202514, ""2"": 201503, ""3"": 203512, ""4"": 204419}"
65650562,88,3,48120,8664,-53,7,"{""0"": 108403, ""1"": 202422, ""2"": 201304, ""3"": 705601, ""4"": 204403}"
65650562,76,3,1911,9171,-10,5,"{""0"": 108501, ""1"": 202522, ""2"": 201524, ""3"": 205601, ""4"": 204401}"
65650562,5,5,37921,8556,-4,5,"{""0"": 112502, ""1"": 202503, ""2"": 201526, ""3"": 203501, ""4"": 204406}"
65650562,90,11,0,9455,12,3,"{""0"": 118505, ""1"": 202503, ""2"": 201423, ""3"": 705619, ""4"": 204410}"
65650562,3,21,0,8856,-21,4,"{""0"": 120504, ""1"": 202508, ""2"": 201526, ""3"": 205406, ""4"": 204506}"
65650562,79,8,0,8500,54,2,"{""0"": 115702, ""1"": 202501, ""2"": 201503, ""3"": 205507, ""4"": 204414}"
65650562,38,9,13838,9157,-57,7,"{""0"": 116406, ""1"": 202503, ""2"": 201405, ""3"": 203413, ""4"": 204411}"
65650562,40,6,19232,8593,39,2,"{""0"": 113501, ""1"": 202509, ""2"": 201525, ""3"": 205305, ""4"": 204504}"
65650562,25,11,66,8994,-60,8,"{""0"": 118403, ""1"": 202418, ""2"": 201421, ""3"": 203412, ""4"": 204408}"
65650562,35,2,0,8634,-40,6,"{""0"": 111405, ""1"": 202514, ""2"": 201405, ""3"": 203506, ""4"": 204419}"
65650562,9,9,5058,8699,-6,5,"{""0"": 116503, ""1"": 202511, ""2"": 201533, ""3"": 203501, ""4"": 204514}"
65650562,44,25,0,9045,-21,4,"{""0"": 131501, ""1"": 202523, ""2"": 201525, ""3"": 203514, ""4"": 204507}"
65650562,48,3,0,8529,54,2,"{""0"": 108506, ""1"": 202209, ""2"": 201503, ""3"": 203510, ""4"": 204410}"
65650562,9,9,0,8537,-38,6,"{""0"": 116404, ""1"": 202511, ""2"": 201519, ""3"": 203501, ""4"": 204419}"
65650562,27,2,22121,8603,-58,8,"{""0"": 111404, ""1"": 202411, ""2"": 201418, ""3"": 205308, ""4"": 204417}"
65650562,85,13,0,8752,37,2,"{""0"": 104501, ""1"": 202527, ""2"": 201415, ""3"": 203504, ""4"": 204501}"
65650562,6,7,0,9972,42,2,"{""0"": 114502, ""1"": 202503, ""2"": 201519, ""3"": 203413, ""4"": 204511}"
65650562,58,10,8193,8515,20,3,"{""0"": 117502, ""1"": 202501, ""2"": 201533, ""3"": 203510, ""4"": 204406}"
65650562,56,20,8257,9221,-44,6,"{""0"": 119301, ""1"": 202503, ""2"": 201520, ""3"": 203410, ""4"": 204410}"
65650562,73,24,6051,8571,-51,7,"{""0"": 130403, ""1"": 202404, ""2"": 201409, ""3"": 203411, ""4"": 204406}"
65650562,55,14,0,8600,-19,4,"{""0"": 105503, ""1"": 202503, ""2"": 201507, ""3"": 705619, ""4"": 204410}"
65650562,62,11,23884,9112,33,2,"{""0"": 118702, ""1"": 202503, ""2"": 201505, ""3"": 203413, ""4"": 204503}"
65650562,33,1,355,8947,-60,8,"{""0"": 110406, ""1"": 202104, ""2"": 201422, ""3"": 203506, ""4"": 204406}"
65648920,19,6,0,8502,127,1,"{""0"": 113411, ""1"": 202514, ""2"": 201503, ""3"": 203512, ""4"": 204410}"
65648920,13,19,0,8558,-58,7,"{""0"": 107405, ""1"": 202415, ""2"": 201413, ""3"": 705601, ""4"": 204506}"
65648920,45,4,0,8519,28,2,"{""0"": 109501, ""1"": 202531, ""2"": 201508, ""3"": 705603, ""4"": 204501}"
65648920,86,1,5576,8912,13,4,"{""0"": 110701, ""1"": 202515, ""2"": 201509, ""3"": 705614, ""4"": 204508}"
65648920,65,16,34991,8568,127,1,"{""0"": 102504, ""1"": 202524, ""2"": 201523, ""3"": 203404, ""4"": 204403}"
65648920,40,6,0,8712,-19,3,"{""0"": 113701, ""1"": 202529, ""2"": 201521, ""3"": 205305, ""4"": 204504}"
65648920,46,16,0,8789,-38,6,"{""0"": 102412, ""1"": 202406, ""2"": 201501, ""3"": 205407, ""4"": 204507}"
65648920,56,20,0,8718,-33,5,"{""0"": 119503, ""1"": 202503, ""2"": 201420, ""3"": 705619, ""4"": 204419}"
65648920,83,6,0,8954,-40,6,"{""0"": 113405, ""1"": 202501, ""2"": 201507, ""3"": 705619, ""4"": 204505}"
65648920,19,6,42930,9082,-35,5,"{""0"": 113411, ""1"": 202503, ""2"": 201533, ""3"": 203515, ""4"": 204419}"
65648920,37,15,0,8625,-62,8,"{""0"": 101401, ""1"": 202411, ""2"": 201408, ""3"": 705614, ""4"": 204403}"
65648920,72,11,3959,9857,115,1,"{""0"": 118502, ""1"": 202523, ""2"": 201518, ""3"": 205501, ""4"": 204507}"
65648920,27,2,0,8593,-31,5,"{""0"": 111404, ""1"": 202521, ""2"": 201304, ""3"": 203513, ""4"": 204417}"
65648920,46,16,0,8556,-60,8,"{""0"": 102412, ""1"": 202515, ""2"": 201417, ""3"": 205407, ""4"": 204416}"
65648920,79,8,0,8613,26,2,"{""0"": 115504, ""1"": 202511, ""2"": 201503, ""3"": 203510, ""4"": 204414}"
65648920,23,15,3407,9506,20,2,"{""0"": 101501, ""1"": 202501, ""2"": 201503, ""3"": 203510, ""4"": 204505}"
65648920,24,3,3815,9355,-68,8,"{""0"": 108503, ""1"": 202503, ""2"": 205503, ""3"": 203403, ""4"": 204406}"
65648920,80,19,0,8902,13,4,"{""0"": 107402, ""1"": 202530, ""2"": 201408, ""3"": 203513, ""4"": 204501}"
65648920,5,5,22767,9224,-64,7,"{""0"": 112302, ""1"": 202508, ""2"": 201503, ""3"": 203501, ""4"": 204419}"
65648920,51,22,4062,8581,-17,3,"{""0"": 121403, ""1"": 202516, ""2"": 201416, ""3"": 705619, ""4"": 204512}"
65648920,51,22,0,8672,15,4,"{""0"": 121403, ""1"": 202503, ""2"": 201516, ""3"": 203410, ""4"": 204413}"
65648920,24,3,0,8674,-60,7,"{""0"": 108503, ""1"": 202503, ""2"": 201533, ""3"": 205504, ""4"": 204304}"
65648920,65,16,27507,9127,-23,3,"{""0"": 102504, ""1"": 202512, ""2"": 201535, ""3"": 205401, ""4"": 204507}"
65648920,88,3,0,8650,-38,6,"{""0"": 108403, ""1"": 202506, ""2"": 201415, ""3"": 205401, ""4"": 204417}"
65648069,68,1,0,8599,-41,5,"{""0"": 110406, ""1"": 202522, ""2"": 201413, ""3"": 705603, ""4"": 204401}"
65648069,60,6,2577,8603,-32,3,"{""0"": 113411, ""1"": 202412, ""2"": 201526, ""3"": 203515, ""4"": 204506}"
65648069,67,14,3687,8646,91,2,"{""0"": 105503, ""1"": 202518, ""2"": 201526, ""3"": 205406, ""4"": 204512}"
65648069,21,9,14759,8711,-54,7,"{""0"": 116407, ""1"": 202405, ""2"": 201421, ""3"": 203415, ""4"": 204417}"
65648069,60,6,2577,8866,52,1,"{""0"": 113503, ""1"": 202503, ""2"": 201526, ""3"": 705619, ""4"": 204413}"
65648069,26,9,7879,8922,-56,7,"{""0"": 116409, ""1"": 202419, ""2"": 201410, ""3"": 203410, ""4"": 204415}"
65648069,89,9,0,8597,13,4,"{""0"": 116406, ""1"": 202514, ""2"": 201423, ""3"": 705619, ""4"": 204419}"
65648069,31,7,5212,8956,-60,8,"{""0"": 114401, ""1"": 202418, ""2"": 201404, ""3"": 203405, ""4"": 204507}"
65648069,48,3,5423,8533,-36,6,"{""0"": 108506, ""1"": 202511, ""2"": 201503, ""3"": 203306, ""4"": 204419}"
65648069,27,9,2057,8791,-54,7,"{""0"": 116405, ""1"": 202411, ""2"": 201418, ""3"": 205308, ""4"": 204417}"
65648069,49,19,17913,8505,-41,5,"{""0"": 107402, ""1"": 202517, ""2"": 201421, ""3"": 203502, ""4"": 204402}"
65648069,83,6,0,8791,-32,3,"{""0"": 113412, ""1"": 202511, ""2"": 705620, ""3"": 705619, ""4"": 204410}"
65648069,44,25,23499,8948,89,2,"{""0"": 131509, ""1"": 202515, ""2"": 201408, ""3"": 203509, ""4"": 204414}"
65648069,28,3,0,8680,11,4,"{""0"": 108501, ""1"": 202503, ""2"": 201504, ""3"": 705619, ""4"": 204406}"
65648069,6,8,1,9910,-53,5,"{""0"": 115402, ""1"": 202525, ""2"": 201525, ""3"": 205305, ""4"": 204504}"
65648069,47,4,0,9254,7,4,"{""0"": 109406, ""1"": 202501, ""2"": 201526, ""3"": 203413, ""4"": 204410}"
65648069,54,8,6143,8832,-58,8,"{""0"": 115406, ""1"": 202418, ""2"": 201405, ""3"": 203506, ""4"": 204418}"
65648069,3,19,0,8804,54,1,"{""0"": 107502, ""1"": 202508, ""2"": 205503, ""3"": 705619, ""4"": 204501}"
65648069,88,3,38463,8620,-58,8,"{""0"": 108404, ""1"": 202422, ""2"": 201406, ""3"": 203414, ""4"": 204403}"
65648069,88,3,0,8713,54,1,"{""0"": 108505, ""1"": 202527, ""2"": 201537, ""3"": 705607, ""4"": 204512}"
65648069,65,16,0,8794,91,2,"{""0"": 102409, ""1"": 202512, ""2"": 201701, ""3"": 203404, ""4"": 204502}"
65648069,1,14,0,8648,-38,6,"{""0"": 105405, ""1"": 202515, ""2"": 201521, ""3"": 205308, ""4"": 204417}"
65648069,64,24,0,9102,-36,3,"{""0"": 130501, ""1"": 202503, ""2"": 201409, ""3"": 203512, ""4"": 204406}"
65648069,55,14,5303,9323,-42,6,"{""0"": 105402, ""1"": 202503, ""2"": 201413, ""3"": 205406, ""4"": 204419}"
65647174,59,2,7799,8509,120,1,"{""0"": 111504, ""1"": 202521, ""2"": 201501, ""3"": 203404, ""4"": 204514}"
65647174,39,18,42713,9595,-54,7,"{""0"": 103503, ""1"": 202505, ""2"": 201421, ""3"": 203415, ""4"": 204418}"
65647174,72,11,0,10911,100,1,"{""0"": 118701, ""1"": 202523, ""2"": 201525, ""3"": 203509, ""4"": 204509}"
65647174,81,9,3,8864,2,3,"{""0"": 116404, ""1"": 202514, ""2"": 705620, ""3"": 203512, ""4"": 204406}"
65647174,54,8,266,8781,67,2,"{""0"": 115502, ""1"": 202503, ""2"": 201505, ""3"": 203413, ""4"": 204510}"
65647174,31,7,5212,9000,-44,6,"{""0"": 114504, ""1"": 202523, ""2"": 201404, ""3"": 205501, ""4"": 204507}"
65647174,4,3,0,8622,-50,8,"{""0"": 108404, ""1"": 202524, ""2"": 201531, ""3"": 203409, ""4"": 204417}"
65647174,61,5,0,8755,-50,8,"{""0"": 112302, ""1"": 202503, ""2"": 201420, ""3"": 205405, ""4"": 204419}"
65647174,34,23,14299,9110,63,2,"{""0"": 122504, ""1"": 202508, ""2"": 201503, ""3"": 205508, ""4"": 204410}"
65647174,90,11,0,8703,-48,7,"{""0"": 118405, ""1"": 202503, ""2"": 201405, ""3"": 203410, ""4"": 204419}"
65647174,8,22,2801,8571,-46,7,"{""0"": 121404, ""1"": 202418, ""2"": 201417, ""3"": 205501, ""4"": 204408}"
65647174,20,4,5904,8545,-4,5,"{""0"": 109503, ""1"": 202407, ""2"": 201413, ""3"": 705601, ""4"": 204512}"
65647174,34,23,0,9156,5,4,"{""0"": 122501, ""1"": 202508, ""2"": 201526, ""3"": 705619, ""4"": 204513}"
65647174,60,6,0,9228,-54,8,"{""0"": 113406, ""1"": 202307, ""2"": 201409, ""3"": 705619, ""4"": 204419}"
65647174,58,10,0,8603,-6,5,"{""0"": 117505, ""1"": 202511, ""2"": 201533, ""3"": 205507, ""4"": 204406}"
65647174,18,15,2792,8552,120,1,"{""0"": 101503, ""1"": 202501, ""2"": 201526, ""3"": 203510, ""4"": 204410}"
65647174,33,1,0,8722,-42,6,"{""0"": 110409, ""1"": 202503, ""2"": 201423, ""3"": 705619, ""4"": 204402}"
65647174,31,7,5212,9926,-16,5,"{""0"": 114701, ""1"": 202523, ""2"": 201518, ""3"": 205501, ""4"": 204507}"
65647174,80,19,3794,8876,-44,6,"{""0"": 107403, ""1"": 202515, ""2"": 201408, ""3"": 705614, ""4"": 204304}"
65647174,3,19,0,8795,9,4,"{""0"": 107502, ""1"": 202508, ""2"": 205503, ""3"": 705619, ""4"": 204501}"
65647174,27,16,0,8624,9,4,"{""0"": 102405, ""1"": 202530, ""2"": 201527, ""3"": 203513, ""4"": 204514}"
65647174,88,3,0,8709,4,3,"{""0"": 108505, ""1"": 202422, ""2"": 201537, ""3"": 203414, ""4"": 204403}"
